id,personId,webpageId
42944,2,5314
42945,2,5939
42946,2,6564
42947,2,7189
42948,2,7814
42949,2,8439
42950,2,9064
42951,2,9689
42952,2,5158
42953,2,5471
42954,2,5783
42955,2,6096
42956,2,6408
42957,2,6720
42958,2,7033
42959,2,7345
42960,2,7658
42961,2,7970
42962,2,8283
42963,2,8595
42964,2,8907
42965,2,9220
42966,2,9532
42967,2,9845
42968,2,5080
42969,2,5236
42970,2,5393
42971,2,5549
42972,2,5705
42973,2,5861
42974,2,6017
42975,2,6174
42976,2,6330
42977,2,6486
42978,2,6642
42979,2,6799
42980,2,6955
42981,2,7111
42982,2,7267
42983,2,7423
42984,2,7580
42985,2,7736
42986,2,7892
42987,2,8048
42988,2,8204
42989,2,8361
42990,2,8517
42991,2,8673
42992,2,8829
42993,2,8986
42994,2,9142
42995,2,9298
42996,2,9454
42997,2,9610
42998,2,9767
42999,2,9923
43000,2,5041
43001,2,5119
43002,2,5197
43003,2,5275
43004,2,5353
43005,2,5432
43006,2,5510
43007,2,5588
43008,2,5666
43009,2,5744
43010,2,5822
43011,2,5900
43012,2,5978
43013,2,6056
43014,2,6135
43015,2,6213
43016,2,6291
43017,2,6369
43018,2,6447
43019,2,6525
43020,2,6603
43021,2,6681
43022,2,6759
43023,2,6838
43024,2,6916
43025,2,6994
43026,2,7072
43027,2,7150
43028,2,7228
43029,2,7306
43030,2,7384
43031,2,7462
43032,2,7541
43033,2,7619
43034,2,7697
43035,2,7775
43036,2,7853
43037,2,7931
43038,2,8009
43039,2,8087
43040,2,8165
43041,2,8244
43042,2,8322
43043,2,8400
43044,2,8478
43045,2,8556
43046,2,8634
43047,2,8712
43048,2,8790
43049,2,8868
43050,2,8947
43051,2,9025
43052,2,9103
43053,2,9181
43054,2,9259
43055,2,9337
43056,2,9415
43057,2,9493
43058,2,9571
43059,2,9650
43060,2,9728
43061,2,9806
43062,2,9884
43063,2,9962
43064,2,5022
43065,2,5061
43066,2,5100
43067,2,5139
43068,2,5178
43069,2,5217
43070,2,5256
43071,2,5295
43072,2,5334
43073,2,5373
43074,2,5412
43075,2,5451
43076,2,5490
43077,2,5529
43078,2,5568
43079,2,5607
43080,2,5646
43081,2,5685
43082,2,5725
43083,2,5764
43084,2,5803
43085,2,5842
43086,2,5881
43087,2,5920
43088,2,5959
43089,2,5998
43090,2,6037
43091,2,6076
43092,2,6115
43093,2,6154
43094,2,6193
43095,2,6232
43096,2,6271
43097,2,6310
43098,2,6349
43099,3,7502
43100,3,6253
43101,3,8752
43102,3,5628
43103,3,6877
43104,3,8127
43105,3,9376
43106,3,5315
43107,3,5940
43108,3,6565
43109,3,7190
43110,3,7814
43111,3,8439
43112,3,9064
43113,3,9689
43114,3,5159
43115,3,5472
43116,3,5784
43117,3,6096
43118,3,6409
43119,3,6721
43120,3,7033
43121,3,7346
43122,3,7658
43123,3,7971
43124,3,8283
43125,3,8595
43126,3,8908
43127,3,9220
43128,3,9532
43129,3,9845
43130,3,5081
43131,3,5237
43132,3,5393
43133,3,5550
43134,3,5706
43135,3,5862
43136,3,6018
43137,3,6174
43138,3,6331
43139,3,6487
43140,3,6643
43141,3,6799
43142,3,6955
43143,3,7112
43144,3,7268
43145,3,7424
43146,3,7580
43147,3,7736
43148,3,7892
43149,3,8049
43150,3,8205
43151,3,8361
43152,3,8517
43153,3,8673
43154,3,8830
43155,3,8986
43156,3,9142
43157,3,9298
43158,3,9454
43159,3,9611
43160,3,9767
43161,3,9923
43162,3,5042
43163,3,5120
43164,3,5198
43165,3,5276
43166,3,5354
43167,3,5433
43168,3,5511
43169,3,5589
43170,3,5667
43171,3,5745
43172,3,5823
43173,3,5901
43174,3,5979
43175,3,6057
43176,3,6135
43177,3,6213
43178,3,6292
43179,3,6370
43180,3,6448
43181,3,6526
43182,3,6604
43183,3,6682
43184,3,6760
43185,3,6838
43186,3,6916
43187,3,6994
43188,3,7072
43189,3,7151
43190,3,7229
43191,3,7307
43192,3,7385
43193,3,7463
43194,3,7541
43195,3,7619
43196,3,7697
43197,3,7775
43198,3,7853
43199,3,7932
43200,3,8010
43201,3,8088
43202,3,8166
43203,3,8244
43204,3,8322
43205,3,8400
43206,3,8478
43207,3,8556
43208,3,8634
43209,3,8712
43210,3,8791
43211,3,8869
43212,3,8947
43213,3,9025
43214,3,9103
43215,3,9181
43216,3,9259
43217,3,9337
43218,3,9415
43219,3,9493
43220,3,9571
43221,3,9650
43222,3,9728
43223,3,9806
43224,3,9884
43225,3,9962
43226,3,5023
43227,3,5062
43228,3,5101
43229,3,5140
43230,3,5179
43231,3,5218
43232,3,5257
43233,3,5296
43234,3,5335
43235,3,5374
43236,3,5413
43237,3,5452
43238,3,5491
43239,3,5530
43240,3,5569
43241,3,5608
43242,3,5647
43243,3,5686
43244,3,5725
43245,3,5764
43246,3,5803
43247,3,5843
43248,3,5882
43249,3,5921
43250,3,5960
43251,3,5999
43252,3,6038
43253,3,6077
43254,3,6116
43255,4,7502
43256,4,6253
43257,4,8752
43258,4,5629
43259,4,6878
43260,4,8127
43261,4,9376
43262,4,5316
43263,4,5941
43264,4,6566
43265,4,7190
43266,4,7815
43267,4,8439
43268,4,9064
43269,4,9689
43270,4,5160
43271,4,5472
43272,4,5785
43273,4,6097
43274,4,6409
43275,4,6722
43276,4,7034
43277,4,7346
43278,4,7659
43279,4,7971
43280,4,8283
43281,4,8596
43282,4,8908
43283,4,9220
43284,4,9533
43285,4,9845
43286,4,5082
43287,4,5238
43288,4,5394
43289,4,5551
43290,4,5707
43291,4,5863
43292,4,6019
43293,4,6175
43294,4,6331
43295,4,6487
43296,4,6644
43297,4,6800
43298,4,6956
43299,4,7112
43300,4,7268
43301,4,7424
43302,4,7581
43303,4,7737
43304,4,7893
43305,4,8049
43306,4,8205
43307,4,8361
43308,4,8518
43309,4,8674
43310,4,8830
43311,4,8986
43312,4,9142
43313,4,9298
43314,4,9454
43315,4,9611
43316,4,9767
43317,4,9923
43318,4,5043
43319,4,5121
43320,4,5199
43321,4,5277
43322,4,5355
43323,4,5433
43324,4,5512
43325,4,5590
43326,4,5668
43327,4,5746
43328,4,5824
43329,4,5902
43330,4,5980
43331,4,6058
43332,4,6136
43333,4,6214
43334,4,6292
43335,4,6370
43336,4,6448
43337,4,6527
43338,4,6605
43339,4,6683
43340,4,6761
43341,4,6839
43342,4,6917
43343,4,6995
43344,4,7073
43345,4,7151
43346,4,7229
43347,4,7307
43348,4,7385
43349,4,7463
43350,4,7542
43351,4,7620
43352,4,7698
43353,4,7776
43354,4,7854
43355,4,7932
43356,4,8010
43357,4,8088
43358,4,8166
43359,4,8244
43360,4,8322
43361,4,8400
43362,4,8478
43363,4,8557
43364,4,8635
43365,4,8713
43366,4,8791
43367,4,8869
43368,4,8947
43369,4,9025
43370,4,9103
43371,4,9181
43372,4,9259
43373,4,9337
43374,4,9415
43375,4,9493
43376,4,9572
43377,4,9650
43378,4,9728
43379,4,9806
43380,4,9884
43381,4,9962
43382,4,5024
43383,4,5063
43384,4,5102
43385,4,5141
43386,4,5180
43387,4,5219
43388,4,5258
43389,4,5297
43390,4,5336
43391,4,5375
43392,4,5414
43393,4,5453
43394,4,5492
43395,4,5531
43396,4,5570
43397,4,5609
43398,5,7503
43399,5,6254
43400,5,8752
43401,5,5630
43402,5,6879
43403,5,8128
43404,5,9377
43405,5,5317
43406,5,5942
43407,5,6566
43408,5,7191
43409,5,7815
43410,5,8440
43411,5,9064
43412,5,9689
43413,5,5161
43414,5,5473
43415,5,5786
43416,5,6098
43417,5,6410
43418,5,6722
43419,5,7035
43420,5,7347
43421,5,7659
43422,5,7971
43423,5,8284
43424,5,8596
43425,5,8908
43426,5,9220
43427,5,9533
43428,5,9845
43429,5,5083
43430,5,5239
43431,5,5395
43432,5,5551
43433,5,5708
43434,5,5864
43435,5,6020
43436,5,6176
43437,5,6332
43438,5,6488
43439,5,6644
43440,5,6800
43441,5,6957
43442,5,7113
43443,5,7269
43444,5,7425
43445,5,7581
43446,5,7737
43447,5,7893
43448,5,8049
43449,5,8206
43450,5,8362
43451,5,8518
43452,5,8674
43453,5,8830
43454,5,8986
43455,5,9142
43456,5,9298
43457,5,9455
43458,5,9611
43459,5,9767
43460,5,9923
43461,5,5044
43462,5,5122
43463,5,5200
43464,5,5278
43465,5,5356
43466,5,5434
43467,5,5512
43468,5,5590
43469,5,5669
43470,5,5747
43471,5,5825
43472,5,5903
43473,5,5981
43474,5,6059
43475,5,6137
43476,5,6215
43477,5,6293
43478,5,6371
43479,5,6449
43480,5,6527
43481,5,6605
43482,5,6683
43483,5,6761
43484,5,6839
43485,5,6918
43486,5,6996
43487,5,7074
43488,5,7152
43489,5,7230
43490,5,7308
43491,5,7386
43492,5,7464
43493,5,7542
43494,5,7620
43495,5,7698
43496,5,7776
43497,5,7854
43498,5,7932
43499,5,8010
43500,5,8088
43501,5,8167
43502,5,8245
43503,5,8323
43504,5,8401
43505,5,8479
43506,5,8557
43507,5,8635
43508,5,8713
43509,5,8791
43510,5,8869
43511,5,8947
43512,5,9025
43513,5,9103
43514,5,9181
43515,5,9259
43516,5,9337
43517,5,9416
43518,5,9494
43519,5,9572
43520,5,9650
43521,5,9728
43522,5,9806
43523,5,9884
43524,5,9962
43525,5,5025
43526,5,5064
43527,5,5103
43528,5,5142
43529,5,5181
43530,5,5220
43531,5,5259
43532,5,5298
43533,5,5337
43534,5,5376
43535,5,5415
43536,5,5454
43537,5,5493
43538,5,5532
43539,5,5571
43540,6,7503
43541,6,6255
43542,6,8752
43543,6,5630
43544,6,6879
43545,6,8128
43546,6,9377
43547,6,5318
43548,6,5943
43549,6,6567
43550,6,7191
43551,6,7816
43552,6,8440
43553,6,9064
43554,6,9689
43555,6,5162
43556,6,5474
43557,6,5786
43558,6,6099
43559,6,6411
43560,6,6723
43561,6,7035
43562,6,7347
43563,6,7660
43564,6,7972
43565,6,8284
43566,6,8596
43567,6,8908
43568,6,9221
43569,6,9533
43570,6,9845
43571,6,5084
43572,6,5240
43573,6,5396
43574,6,5552
43575,6,5708
43576,6,5865
43577,6,6021
43578,6,6177
43579,6,6333
43580,6,6489
43581,6,6645
43582,6,6801
43583,6,6957
43584,6,7113
43585,6,7269
43586,6,7425
43587,6,7582
43588,6,7738
43589,6,7894
43590,6,8050
43591,6,8206
43592,6,8362
43593,6,8518
43594,6,8674
43595,6,8830
43596,6,8986
43597,6,9142
43598,6,9299
43599,6,9455
43600,6,9611
43601,6,9767
43602,6,9923
43603,6,5045
43604,6,5123
43605,6,5201
43606,6,5279
43607,6,5357
43608,6,5435
43609,6,5513
43610,6,5591
43611,6,5669
43612,6,5747
43613,6,5825
43614,6,5904
43615,6,5982
43616,6,6060
43617,6,6138
43618,6,6216
43619,6,6294
43620,6,6372
43621,6,6450
43622,6,6528
43623,6,6606
43624,6,6684
43625,6,6762
43626,6,6840
43627,6,6918
43628,6,6996
43629,6,7074
43630,6,7152
43631,6,7230
43632,6,7308
43633,6,7386
43634,6,7464
43635,6,7543
43636,6,7621
43637,6,7699
43638,6,7777
43639,6,7855
43640,6,7933
43641,6,8011
43642,6,8089
43643,6,8167
43644,6,8245
43645,6,8323
43646,6,8401
43647,6,8479
43648,6,8557
43649,6,8635
43650,6,8713
43651,6,8791
43652,6,8869
43653,6,8947
43654,6,9025
43655,6,9103
43656,6,9182
43657,6,9260
43658,6,9338
43659,6,9416
43660,6,9494
43661,6,9572
43662,6,9650
43663,6,9728
43664,6,9806
43665,6,9884
43666,6,9962
43667,6,5026
43668,6,5065
43669,6,5104
43670,6,5143
43671,6,5182
43672,6,5221
43673,6,5260
43674,6,5299
43675,6,5338
43676,6,5377
43677,6,5416
43678,6,5455
43679,6,5494
43680,6,5533
43681,7,7504
43682,7,6256
43683,7,8753
43684,7,5631
43685,7,6880
43686,7,8128
43687,7,9377
43688,7,5319
43689,7,5943
43690,7,6568
43691,7,7192
43692,7,7816
43693,7,8440
43694,7,9065
43695,7,9689
43696,7,5163
43697,7,5475
43698,7,5787
43699,7,6099
43700,7,6412
43701,7,6724
43702,7,7036
43703,7,7348
43704,7,7660
43705,7,7972
43706,7,8284
43707,7,8596
43708,7,8909
43709,7,9221
43710,7,9533
43711,7,9845
43712,7,5085
43713,7,5241
43714,7,5397
43715,7,5553
43716,7,5709
43717,7,5865
43718,7,6021
43719,7,6177
43720,7,6334
43721,7,6490
43722,7,6646
43723,7,6802
43724,7,6958
43725,7,7114
43726,7,7270
43727,7,7426
43728,7,7582
43729,7,7738
43730,7,7894
43731,7,8050
43732,7,8206
43733,7,8362
43734,7,8518
43735,7,8674
43736,7,8831
43737,7,8987
43738,7,9143
43739,7,9299
43740,7,9455
43741,7,9611
43742,7,9767
43743,7,9923
43744,7,5046
43745,7,5124
43746,7,5202
43747,7,5280
43748,7,5358
43749,7,5436
43750,7,5514
43751,7,5592
43752,7,5670
43753,7,5748
43754,7,5826
43755,7,5904
43756,7,5982
43757,7,6060
43758,7,6138
43759,7,6216
43760,7,6295
43761,7,6373
43762,7,6451
43763,7,6529
43764,7,6607
43765,7,6685
43766,7,6763
43767,7,6841
43768,7,6919
43769,7,6997
43770,7,7075
43771,7,7153
43772,7,7231
43773,7,7309
43774,7,7387
43775,7,7465
43776,7,7543
43777,7,7621
43778,7,7699
43779,7,7777
43780,7,7855
43781,7,7933
43782,7,8011
43783,7,8089
43784,7,8167
43785,7,8245
43786,7,8323
43787,7,8401
43788,7,8479
43789,7,8557
43790,7,8635
43791,7,8713
43792,7,8792
43793,7,8870
43794,7,8948
43795,7,9026
43796,7,9104
43797,7,9182
43798,7,9260
43799,7,9338
43800,7,9416
43801,7,9494
43802,7,9572
43803,7,9650
43804,7,9728
43805,7,9806
43806,7,9884
43807,7,9962
43808,7,5027
43809,7,5066
43810,7,5105
43811,7,5144
43812,7,5183
43813,7,5222
43814,8,7504
43815,8,6256
43816,8,8753
43817,8,5632
43818,8,6880
43819,8,8129
43820,8,9377
43821,8,5320
43822,8,5944
43823,8,6568
43824,8,7192
43825,8,7817
43826,8,8441
43827,8,9065
43828,8,9689
43829,8,5164
43830,8,5476
43831,8,5788
43832,8,6100
43833,8,6412
43834,8,6724
43835,8,7036
43836,8,7348
43837,8,7661
43838,8,7973
43839,8,8285
43840,8,8597
43841,8,8909
43842,8,9221
43843,8,9533
43844,8,9845
43845,8,5086
43846,8,5242
43847,8,5398
43848,8,5554
43849,8,5710
43850,8,5866
43851,8,6022
43852,8,6178
43853,8,6334
43854,8,6490
43855,8,6646
43856,8,6802
43857,8,6958
43858,8,7114
43859,8,7270
43860,8,7426
43861,8,7583
43862,8,7739
43863,8,7895
43864,8,8051
43865,8,8207
43866,8,8363
43867,8,8519
43868,8,8675
43869,8,8831
43870,8,8987
43871,8,9143
43872,8,9299
43873,8,9455
43874,8,9611
43875,8,9767
43876,8,9923
43877,8,5047
43878,8,5125
43879,8,5203
43880,8,5281
43881,8,5359
43882,8,5437
43883,8,5515
43884,8,5593
43885,8,5671
43886,8,5749
43887,8,5827
43888,8,5905
43889,8,5983
43890,8,6061
43891,8,6139
43892,8,6217
43893,8,6295
43894,8,6373
43895,8,6451
43896,8,6529
43897,8,6607
43898,8,6685
43899,8,6763
43900,8,6841
43901,8,6919
43902,8,6997
43903,8,7075
43904,8,7153
43905,8,7231
43906,8,7309
43907,8,7387
43908,8,7465
43909,8,7544
43910,8,7622
43911,8,7700
43912,8,7778
43913,8,7856
43914,8,7934
43915,8,8012
43916,8,8090
43917,8,8168
43918,8,8246
43919,8,8324
43920,8,8402
43921,8,8480
43922,8,8558
43923,8,8636
43924,8,8714
43925,8,8792
43926,8,8870
43927,8,8948
43928,8,9026
43929,8,9104
43930,8,9182
43931,8,9260
43932,8,9338
43933,8,9416
43934,8,9494
43935,8,9572
43936,8,9650
43937,8,9728
43938,8,9806
43939,8,9884
43940,8,9962
43941,8,5028
43942,8,5067
43943,8,5106
43944,8,5145
43945,8,5184
43946,8,5223
43947,9,7505
43948,9,6257
43949,9,8753
43950,9,5633
43951,9,6881
43952,9,8129
43953,9,9377
43954,9,5321
43955,9,5945
43956,9,6569
43957,9,7193
43958,9,7817
43959,9,8441
43960,9,9065
43961,9,9689
43962,9,5165
43963,9,5477
43964,9,5789
43965,9,6101
43966,9,6413
43967,9,6725
43968,9,7037
43969,9,7349
43970,9,7661
43971,9,7973
43972,9,8285
43973,9,8597
43974,9,8909
43975,9,9221
43976,9,9533
43977,9,9845
43978,9,5087
43979,9,5243
43980,9,5399
43981,9,5555
43982,9,5711
43983,9,5867
43984,9,6023
43985,9,6179
43986,9,6335
43987,9,6491
43988,9,6647
43989,9,6803
43990,9,6959
43991,9,7115
43992,9,7271
43993,9,7427
43994,9,7583
43995,9,7739
43996,9,7895
43997,9,8051
43998,9,8207
43999,9,8363
44000,9,8519
44001,9,8675
44002,9,8831
44003,9,8987
44004,9,9143
44005,9,9299
44006,9,9455
44007,9,9611
44008,9,9767
44009,9,9923
44010,9,5048
44011,9,5126
44012,9,5204
44013,9,5282
44014,9,5360
44015,9,5438
44016,9,5516
44017,9,5594
44018,9,5672
44019,9,5750
44020,9,5828
44021,9,5906
44022,9,5984
44023,9,6062
44024,9,6140
44025,9,6218
44026,9,6296
44027,9,6374
44028,9,6452
44029,9,6530
44030,9,6608
44031,9,6686
44032,9,6764
44033,9,6842
44034,9,6920
44035,9,6998
44036,9,7076
44037,9,7154
44038,9,7232
44039,9,7310
44040,9,7388
44041,9,7466
44042,9,7544
44043,9,7622
44044,9,7700
44045,9,7778
44046,9,7856
44047,9,7934
44048,9,8012
44049,9,8090
44050,9,8168
44051,9,8246
44052,9,8324
44053,9,8402
44054,9,8480
44055,9,8558
44056,9,8636
44057,9,8714
44058,9,8792
44059,9,8870
44060,9,8948
44061,9,9026
44062,9,9104
44063,9,9182
44064,9,9260
44065,9,9338
44066,9,9416
44067,9,9494
44068,9,9572
44069,9,9650
44070,9,9728
44071,9,9806
44072,9,9884
44073,9,9962
44074,9,5029
44075,10,7505
44076,10,6258
44077,10,8753
44078,10,5634
44079,10,6882
44080,10,8129
44081,10,9377
44082,10,5322
44083,10,5946
44084,10,6570
44085,10,7194
44086,10,7817
44087,10,8441
44088,10,9065
44089,10,9689
44090,10,5166
44091,10,5478
44092,10,5790
44093,10,6102
44094,10,6414
44095,10,6726
44096,10,7038
44097,10,7350
44098,10,7661
44099,10,7973
44100,10,8285
44101,10,8597
44102,10,8909
44103,10,9221
44104,10,9533
44105,10,9845
44106,10,5088
44107,10,5244
44108,10,5400
44109,10,5556
44110,10,5712
44111,10,5868
44112,10,6024
44113,10,6180
44114,10,6336
44115,10,6492
44116,10,6648
44117,10,6804
44118,10,6960
44119,10,7116
44120,10,7272
44121,10,7428
44122,10,7583
44123,10,7739
44124,10,7895
44125,10,8051
44126,10,8207
44127,10,8363
44128,10,8519
44129,10,8675
44130,10,8831
44131,10,8987
44132,10,9143
44133,10,9299
44134,10,9455
44135,10,9611
44136,10,9767
44137,10,9923
44138,10,5049
44139,10,5127
44140,10,5205
44141,10,5283
44142,10,5361
44143,10,5439
44144,10,5517
44145,10,5595
44146,10,5673
44147,10,5751
44148,10,5829
44149,10,5907
44150,10,5985
44151,10,6063
44152,10,6141
44153,10,6219
44154,10,6297
44155,10,6375
44156,10,6453
44157,10,6531
44158,10,6609
44159,10,6687
44160,10,6765
44161,10,6843
44162,10,6921
44163,10,6999
44164,10,7077
44165,10,7155
44166,10,7233
44167,10,7311
44168,10,7389
44169,10,7467
44170,10,7544
44171,10,7622
44172,10,7700
44173,10,7778
44174,10,7856
44175,10,7934
44176,10,8012
44177,10,8090
44178,10,8168
44179,10,8246
44180,10,8324
44181,10,8402
44182,10,8480
44183,10,8558
44184,10,8636
44185,10,8714
44186,10,8792
44187,10,8870
44188,10,8948
44189,10,9026
44190,10,9104
44191,10,9182
44192,10,9260
44193,10,9338
44194,10,9416
44195,10,9494
44196,10,9572
44197,10,9650
44198,10,9728
44199,10,9806
44200,10,9884
44201,10,9962
44202,11,7506
44203,11,6259
44204,11,8754
44205,11,5635
44206,11,6882
44207,11,8130
44208,11,9377
44209,11,5323
44210,11,5947
44211,11,6570
44212,11,7194
44213,11,7818
44214,11,8442
44215,11,9065
44216,11,9689
44217,11,5167
44218,11,5479
44219,11,5791
44220,11,6103
44221,11,6414
44222,11,6726
44223,11,7038
44224,11,7350
44225,11,7662
44226,11,7974
44227,11,8286
44228,11,8598
44229,11,8909
44230,11,9221
44231,11,9533
44232,11,9845
44233,11,5089
44234,11,5245
44235,11,5401
44236,11,5557
44237,11,5713
44238,11,5869
44239,11,6025
44240,11,6181
44241,11,6336
44242,11,6492
44243,11,6648
44244,11,6804
44245,11,6960
44246,11,7116
44247,11,7272
44248,11,7428
44249,11,7584
44250,11,7740
44251,11,7896
44252,11,8052
44253,11,8208
44254,11,8364
44255,11,8520
44256,11,8676
44257,11,8831
44258,11,8987
44259,11,9143
44260,11,9299
44261,11,9455
44262,11,9611
44263,11,9767
44264,11,9923
44265,11,5050
44266,11,5128
44267,11,5206
44268,11,5284
44269,11,5362
44270,11,5440
44271,11,5518
44272,11,5596
44273,11,5674
44274,11,5752
44275,11,5830
44276,11,5908
44277,11,5986
44278,11,6064
44279,11,6142
44280,11,6220
44281,11,6297
44282,11,6375
44283,11,6453
44284,11,6531
44285,11,6609
44286,11,6687
44287,11,6765
44288,11,6843
44289,11,6921
44290,11,6999
44291,11,7077
44292,11,7155
44293,11,7233
44294,11,7311
44295,11,7389
44296,11,7467
44297,11,7545
44298,11,7623
44299,11,7701
44300,11,7779
44301,11,7857
44302,11,7935
44303,11,8013
44304,11,8091
44305,11,8169
44306,11,8247
44307,11,8325
44308,11,8403
44309,11,8481
44310,11,8559
44311,11,8637
44312,11,8715
44313,11,8792
44314,11,8870
44315,11,8948
44316,11,9026
44317,11,9104
44318,12,7506
44319,12,6259
44320,12,8754
44321,12,5636
44322,12,6883
44323,12,8130
44324,12,9377
44325,12,5324
44326,12,5947
44327,12,6571
44328,12,7195
44329,12,7818
44330,12,8442
44331,12,9066
44332,12,9689
44333,12,5168
44334,12,5480
44335,12,5792
44336,12,6103
44337,12,6415
44338,12,6727
44339,12,7039
44340,12,7351
44341,12,7662
44342,12,7974
44343,12,8286
44344,12,8598
44345,12,8910
44346,12,9221
44347,12,9533
44348,12,9845
44349,12,5090
44350,12,5246
44351,12,5402
44352,12,5558
44353,12,5714
44354,12,5869
44355,12,6025
44356,12,6181
44357,12,6337
44358,12,6493
44359,12,6649
44360,12,6805
44361,12,6961
44362,12,7117
44363,12,7273
44364,12,7429
44365,12,7584
44366,12,7740
44367,12,7896
44368,12,8052
44369,12,8208
44370,12,8364
44371,12,8520
44372,12,8676
44373,12,8832
44374,12,8988
44375,12,9144
44376,12,9299
44377,12,9455
44378,12,9611
44379,12,9767
44380,12,9923
44381,12,5051
44382,12,5129
44383,12,5207
44384,12,5285
44385,12,5363
44386,12,5441
44387,12,5519
44388,12,5597
44389,12,5675
44390,12,5753
44391,12,5831
44392,12,5908
44393,12,5986
44394,12,6064
44395,12,6142
44396,12,6220
44397,12,6298
44398,12,6376
44399,12,6454
44400,12,6532
44401,12,6610
44402,12,6688
44403,12,6766
44404,12,6844
44405,12,6922
44406,12,7000
44407,12,7078
44408,12,7156
44409,12,7234
44410,12,7312
44411,12,7390
44412,12,7468
44413,12,7545
44414,12,7623
44415,12,7701
44416,12,7779
44417,12,7857
44418,12,7935
44419,12,8013
44420,12,8091
44421,12,8169
44422,12,8247
44423,12,8325
44424,12,8403
44425,12,8481
44426,12,8559
44427,12,8637
44428,12,8715
44429,12,8793
44430,12,8871
44431,13,7507
44432,13,6260
44433,13,8754
44434,13,5637
44435,13,6884
44436,13,8131
44437,13,9378
44438,13,5325
44439,13,5948
44440,13,6572
44441,13,7195
44442,13,7819
44443,13,8442
44444,13,9066
44445,13,9689
44446,13,5169
44447,13,5481
44448,13,5792
44449,13,6104
44450,13,6416
44451,13,6728
44452,13,7039
44453,13,7351
44454,13,7663
44455,13,7975
44456,13,8286
44457,13,8598
44458,13,8910
44459,13,9222
44460,13,9533
44461,13,9845
44462,13,5091
44463,13,5247
44464,13,5403
44465,13,5559
44466,13,5714
44467,13,5870
44468,13,6026
44469,13,6182
44470,13,6338
