id,personId1,personId2
356,1,1964
357,1,1983
358,1,2003
359,1,2022
360,1,2042
361,1,2062
362,1,2081
363,1,2101
364,1,2120
365,1,2140
366,1,2159
367,1,2179
368,1,2198
369,1,2218
370,1,2237
371,1,2257
372,1,2276
373,1,2296
374,1,2315
375,1,2335
376,1,2355
377,1,2374
378,1,2394
379,1,2413
380,1,2433
381,1,2452
382,1,2472
383,1,2491
384,1,2511
385,1,2530
386,1,2550
387,1,2569
388,1,2589
389,1,2608
390,1,2628
391,1,2647
392,1,2667
393,1,2687
394,1,2706
395,1,2726
396,1,2745
397,1,2765
398,1,2784
399,1,2804
400,1,2823
401,1,2843
402,1,2862
403,1,2882
404,1,2901
405,1,2921
406,1,2940
407,1,2960
408,1,2980
409,1,2999
410,1,3019
411,1,3038
412,1,3058
413,1,3077
414,1,3097
415,1,3116
416,1,3136
417,1,3155
418,1,3175
419,1,3194
420,1,3214
421,2,2501
422,2,1252
423,2,3751
424,2,627
425,2,1877
426,2,3126
427,2,314
428,2,939
429,2,1564
430,2,2189
431,2,2814
432,2,3439
433,2,4064
434,2,158
435,2,471
436,2,783
437,2,1096
438,2,1408
439,2,1720
440,2,2033
441,2,2345
442,2,2658
443,2,2970
444,2,3283
445,2,3595
446,2,3907
447,2,4220
448,2,80
449,2,236
450,2,393
451,2,549
452,2,705
453,2,861
454,2,1017
455,2,1174
456,2,1330
457,2,1486
458,2,1642
459,2,1799
460,2,1955
461,2,2111
462,2,2267
463,2,2423
464,2,2580
465,2,2736
466,2,2892
467,2,3048
468,2,3204
469,2,3361
470,2,3517
471,2,3673
472,2,3829
473,2,3986
474,2,4142
475,2,4298
476,2,41
477,2,119
478,2,197
479,2,275
480,2,353
481,2,432
482,2,510
483,2,588
484,2,666
485,2,744
486,2,822
487,2,900
488,2,978
489,2,1056
490,2,1135
491,2,1213
492,2,1291
493,2,1369
494,2,1447
495,2,1525
496,2,1603
497,2,1681
498,2,1759
499,2,1838
500,2,1916
501,2,1994
502,2,2072
503,2,2150
504,2,2228
505,2,2306
506,2,2384
507,2,2462
508,2,2541
509,2,2619
510,2,2697
511,2,2775
512,2,2853
513,2,2931
514,2,3009
515,2,3087
516,2,3165
517,2,3244
518,2,3322
519,2,3400
520,2,3478
521,2,3556
522,2,3634
523,2,3712
524,2,3790
525,2,3868
526,2,3947
527,2,4025
528,2,4103
529,2,4181
530,2,4259
531,2,4650
532,2,22
533,2,61
534,2,100
535,2,139
536,2,178
537,2,217
538,2,256
539,2,295
540,2,334
541,2,373
542,2,412
543,2,451
544,2,490
545,2,529
546,2,568
547,2,607
548,2,646
549,2,685
550,2,725
551,2,764
552,2,803
553,2,842
554,2,881
555,2,920
556,2,959
557,2,998
558,2,1037
559,2,1076
560,2,1115
561,2,1154
562,2,1193
563,2,1232
564,2,1271
565,2,1310
566,2,1349
567,2,1388
568,2,1427
569,2,1467
570,2,1506
571,2,1545
572,2,1584
573,2,1623
574,2,1662
575,2,1701
576,2,1740
577,2,1779
578,2,1818
579,2,1857
580,2,1896
581,2,1935
582,2,1974
583,2,2013
584,2,2052
585,2,2091
586,2,2130
587,2,2170
588,2,2209
589,2,2248
590,2,2287
591,2,2326
592,2,2365
593,2,2404
594,2,2443
595,2,2482
596,2,2521
597,2,2560
598,2,2599
599,2,2638
600,2,2677
601,2,2716
602,2,2755
603,2,2794
604,2,2833
605,2,2873
606,2,2912
607,2,2951
608,2,2990
609,2,3029
610,2,3068
611,2,3107
612,2,3146
613,2,3185
614,2,3224
615,2,3263
616,2,3302
617,2,3341
618,2,3380
619,2,3419
620,2,3458
621,2,3497
622,2,3536
623,2,3576
624,2,3615
625,2,3654
626,2,3693
627,2,3732
628,2,3771
629,2,3810
630,2,3849
631,2,3888
632,2,3927
633,2,3966
634,2,4005
635,2,4044
636,2,4083
637,2,4122
638,2,4161
639,2,4200
640,2,4239
641,2,4278
642,2,4318
643,2,4357
644,2,12
645,2,31
646,2,51
647,2,70
648,2,90
649,2,109
650,2,129
651,2,148
652,2,168
653,2,188
654,2,207
655,2,227
656,2,246
657,2,266
658,2,285
659,2,305
660,2,324
661,2,344
662,2,363
663,2,383
664,2,402
665,2,422
666,2,441
667,2,461
668,2,480
669,2,500
670,2,519
671,2,539
672,2,559
673,2,578
674,2,598
675,2,617
676,2,637
677,2,656
678,2,676
679,2,695
680,2,715
681,2,734
682,2,754
683,2,773
684,2,793
685,2,812
686,2,832
687,2,851
688,2,871
689,2,890
690,2,910
691,2,930
692,2,949
693,2,969
694,2,988
695,2,1008
696,2,1027
697,2,1047
698,2,1066
699,2,1086
700,2,1105
701,2,1125
702,2,1144
703,2,1164
704,2,1183
705,2,1203
706,2,1222
707,2,1242
708,2,1262
709,2,1281
710,2,1301
711,2,1320
712,2,1340
713,2,1359
714,2,1379
715,2,1398
716,2,1418
717,2,1437
718,2,1457
719,2,1476
720,2,1496
721,2,1515
722,2,1535
723,2,1554
724,2,1574
725,2,1593
726,2,1613
727,2,1633
728,2,1652
729,2,1672
730,2,1691
731,2,1711
732,2,1730
733,2,1750
734,2,1769
735,2,1789
736,2,1808
737,2,1828
738,2,1847
739,2,1867
740,2,1886
741,2,1906
742,2,1925
743,2,1945
744,2,1964
745,2,1984
746,2,2004
747,2,2023
748,2,2043
749,3,2502
750,3,1253
751,3,3752
752,3,628
753,3,1877
754,3,3127
755,3,315
756,3,940
757,3,1565
758,3,2190
759,3,2814
760,3,3439
761,3,159
762,3,472
763,3,784
764,3,1096
765,3,1409
766,3,1721
767,3,2033
768,3,2346
769,3,2658
770,3,2971
771,3,3283
772,3,3595
773,3,3908
774,3,81
775,3,237
776,3,393
777,3,550
778,3,706
779,3,862
780,3,1018
781,3,1174
782,3,1331
783,3,1487
784,3,1643
785,3,1799
786,3,1955
787,3,2112
788,3,2268
789,3,2424
790,3,2580
791,3,2736
792,3,2892
793,3,3049
794,3,3205
795,3,3361
796,3,3517
797,3,3673
798,3,3830
799,3,3986
800,3,4611
801,3,42
802,3,120
803,3,198
804,3,276
805,3,354
806,3,433
807,3,511
808,3,589
809,3,667
810,3,745
811,3,823
812,3,901
813,3,979
814,3,1057
815,3,1135
816,3,1213
817,3,1292
818,3,1370
819,3,1448
820,3,1526
821,3,1604
822,3,1682
823,3,1760
824,3,1838
825,3,1916
826,3,1994
827,3,2072
828,3,2151
829,3,2229
830,3,2307
831,3,2385
832,3,2463
833,3,2541
834,3,2619
835,3,2697
836,3,2775
837,3,2853
838,3,2932
839,3,3010
840,3,3088
841,3,3166
842,3,3244
843,3,3322
844,3,3400
845,3,3478
846,3,3556
847,3,3634
848,3,3712
849,3,3791
850,3,3869
851,3,3947
852,3,4025
853,3,23
854,3,62
855,3,101
856,3,140
857,3,179
858,3,218
859,3,257
860,3,296
861,3,335
862,3,374
863,3,413
864,3,452
865,3,491
866,3,530
867,3,569
868,3,608
869,3,647
870,3,686
871,3,725
872,3,764
873,3,803
874,3,843
875,3,882
876,3,921
877,3,960
878,3,999
879,3,1038
880,3,1077
881,3,1116
882,3,1155
883,3,1194
884,3,1233
885,3,1272
886,3,1311
887,3,1350
888,3,1389
889,3,1428
890,3,1467
891,3,1506
892,3,1545
893,3,1584
894,3,1623
895,3,1662
896,3,1702
897,3,1741
898,3,1780
899,3,1819
900,3,1858
901,3,1897
902,3,1936
903,3,1975
904,3,2014
905,3,2053
906,3,2092
907,3,2131
908,3,2170
909,3,2209
910,3,2248
911,3,2287
912,3,2326
913,3,2365
914,3,2404
915,3,2443
916,3,2482
917,3,2522
918,3,2561
919,3,2600
920,3,2639
921,3,2678
922,3,2717
923,3,2756
924,3,2795
925,3,2834
926,3,2873
927,3,2912
928,3,2951
929,3,2990
930,3,3029
931,3,3068
932,3,3107
933,3,3146
934,3,3185
935,3,3224
936,3,3263
937,3,3302
938,3,3342
939,3,3381
940,3,3420
941,3,3459
942,3,3498
943,3,3537
944,3,3576
945,3,3615
946,3,3654
947,3,3693
948,3,3732
949,3,3771
950,3,3810
951,3,3849
952,3,3888
953,3,4201
954,3,4240
955,3,4279
956,3,4318
957,3,13
958,3,32
959,3,52
960,3,71
961,3,91
962,3,110
963,3,130
964,3,149
965,3,169
966,3,188
967,3,208
968,3,228
969,3,247
970,3,267
971,3,286
972,3,306
973,3,325
974,3,345
975,3,364
976,3,384
977,3,403
978,3,423
979,3,442
980,3,462
981,3,481
982,3,501
983,3,520
984,3,540
985,3,559
986,3,579
987,3,598
988,3,618
989,3,638
990,3,657
991,3,677
992,3,696
993,3,716
994,3,735
995,3,755
996,3,774
997,3,794
998,3,813
999,3,833
1000,3,852
1001,3,872
1002,3,891
1003,3,911
1004,3,930
1005,3,950
1006,3,969
1007,3,989
1008,3,1008
1009,3,1028
1010,3,1048
1011,3,1067
1012,3,1087
1013,3,1106
1014,3,1126
1015,3,1145
1016,3,1165
1017,3,1184
1018,3,1204
1019,3,1223
1020,3,1243
1021,3,1262
1022,3,1282
1023,3,1301
1024,3,1321
1025,3,1340
1026,3,1360
1027,3,1379
1028,3,1399
1029,3,1418
1030,3,1438
1031,3,1457
1032,3,1477
1033,3,1497
1034,3,1516
1035,3,1536
1036,3,1555
1037,3,1575
1038,3,1594
1039,3,1614
1040,3,1633
1041,3,1653
1042,3,1672
1043,3,1692
1044,3,1711
1045,3,1731
1046,3,1750
1047,3,1770
1048,3,1789
1049,3,1809
1050,3,1828
1051,3,1848
1052,3,1867
1053,3,1887
1054,3,1907
1055,3,1926
1056,3,1946
1057,3,1965
1058,3,1985
1059,3,2004
1060,3,2024
1061,3,2043
1062,3,2063
1063,3,2082
1064,3,2102
1065,3,2121
1066,4,2502
1067,4,1253
1068,4,3752
1069,4,629
1070,4,1878
1071,4,3127
1072,4,316
1073,4,941
1074,4,1566
1075,4,2190
1076,4,2815
1077,4,3439
1078,4,160
1079,4,472
1080,4,785
1081,4,1097
1082,4,1409
1083,4,1722
1084,4,2034
1085,4,2346
1086,4,2659
1087,4,2971
1088,4,3283
1089,4,3596
1090,4,3908
1091,4,4533
1092,4,82
1093,4,238
1094,4,394
1095,4,551
1096,4,707
1097,4,863
1098,4,1019
1099,4,1175
1100,4,1331
1101,4,1487
1102,4,1644
1103,4,1800
1104,4,1956
1105,4,2112
1106,4,2268
1107,4,2424
1108,4,2581
1109,4,2737
1110,4,2893
1111,4,3049
1112,4,3205
1113,4,3361
1114,4,3518
1115,4,3674
1116,4,3830
1117,4,43
1118,4,121
1119,4,199
1120,4,277
1121,4,355
1122,4,433
1123,4,512
1124,4,590
1125,4,668
1126,4,746
1127,4,824
1128,4,902
1129,4,980
1130,4,1058
1131,4,1136
1132,4,1214
1133,4,1292
1134,4,1370
1135,4,1448
1136,4,1527
1137,4,1605
1138,4,1683
1139,4,1761
1140,4,1839
1141,4,1917
1142,4,1995
1143,4,2073
1144,4,2151
1145,4,2229
1146,4,2307
1147,4,2385
1148,4,2463
1149,4,2542
1150,4,2620
1151,4,2698
1152,4,2776
1153,4,2854
1154,4,2932
1155,4,3010
1156,4,3088
1157,4,3166
1158,4,3244
1159,4,3322
1160,4,3400
1161,4,3478
1162,4,3557
1163,4,3635
1164,4,3713
1165,4,3791
1166,4,3869
1167,4,4572
1168,4,24
1169,4,63
1170,4,102
1171,4,141
1172,4,180
1173,4,219
1174,4,258
1175,4,297
1176,4,336
1177,4,375
1178,4,414
1179,4,453
1180,4,492
1181,4,531
1182,4,570
1183,4,609
1184,4,648
1185,4,687
1186,4,726
1187,4,765
1188,4,804
1189,4,843
1190,4,882
1191,4,921
1192,4,960
1193,4,999
1194,4,1039
1195,4,1078
1196,4,1117
1197,4,1156
1198,4,1195
1199,4,1234
1200,4,1273
1201,4,1312
1202,4,1351
1203,4,1390
1204,4,1429
1205,4,1468
1206,4,1507
1207,4,1546
1208,4,1585
1209,4,1624
1210,4,1663
1211,4,1702
1212,4,1741
1213,4,1780
1214,4,1819
1215,4,1858
1216,4,1897
1217,4,1936
1218,4,1975
1219,4,2015
1220,4,2054
1221,4,2093
1222,4,2132
1223,4,2171
1224,4,2210
1225,4,2249
1226,4,2288
1227,4,2327
1228,4,2366
1229,4,2405
1230,4,2444
1231,4,2483
1232,4,2522
1233,4,2561
1234,4,2600
1235,4,2639
1236,4,2678
1237,4,2717
1238,4,2756
1239,4,2795
1240,4,2834
1241,4,2873
1242,4,2912
1243,4,2951
1244,4,2990
1245,4,3030
1246,4,3069
1247,4,3108
1248,4,3147
1249,4,3186
1250,4,3225
1251,4,3264
1252,4,3303
1253,4,3342
1254,4,3381
1255,4,3420
1256,4,3459
1257,4,3498
1258,4,3537
1259,4,3576
1260,4,3615
1261,4,3654
1262,4,3693
1263,4,3732
1264,4,4006
1265,4,4045
1266,4,4084
1267,4,4123
1268,4,4162
1269,4,4201
1270,4,4240
1271,4,4279
1272,4,14
1273,4,33
1274,4,53
1275,4,72
1276,4,92
1277,4,111
1278,4,131
1279,4,150
1280,4,170
1281,4,189
1282,4,209
1283,4,228
1284,4,248
1285,4,268
1286,4,287
1287,4,307
1288,4,326
1289,4,346
1290,4,365
1291,4,385
1292,4,404
1293,4,424
1294,4,443
1295,4,463
1296,4,482
1297,4,502
1298,4,521
1299,4,541
1300,4,560
1301,4,580
1302,4,599
1303,4,619
1304,4,638
1305,4,658
1306,4,677
1307,4,697
1308,4,716
1309,4,736
1310,4,756
1311,4,775
1312,4,795
1313,4,814
1314,4,834
1315,4,853
1316,4,873
1317,4,892
1318,4,912
1319,4,931
1320,4,951
1321,4,970
1322,4,990
1323,4,1009
1324,4,1029
1325,4,1048
1326,4,1068
1327,4,1087
1328,4,1107
1329,4,1126
1330,4,1146
1331,4,1165
1332,4,1185
1333,4,1204
1334,4,1224
1335,4,1243
1336,4,1263
1337,4,1283
1338,4,1302
1339,4,1322
1340,4,1341
1341,4,1361
1342,4,1380
1343,4,1400
1344,4,1419
1345,4,1439
1346,4,1458
1347,4,1478
1348,4,1497
1349,4,1517
1350,4,1536
1351,4,1556
1352,4,1575
1353,4,1595
1354,4,1614
1355,4,1634
1356,5,2503
1357,5,1254
1358,5,3752
1359,5,630
1360,5,1879
1361,5,3128
1362,5,4377
1363,5,317
1364,5,942
1365,5,1566
1366,5,2191
1367,5,2815
1368,5,3440
1369,5,161
1370,5,473
1371,5,786
1372,5,1098
1373,5,1410
1374,5,1722
1375,5,2035
1376,5,2347
1377,5,2659
1378,5,2971
1379,5,3284
1380,5,3596
1381,5,3908
1382,5,83
1383,5,239
1384,5,395
1385,5,551
1386,5,708
1387,5,864
1388,5,1020
1389,5,1176
1390,5,1332
1391,5,1488
1392,5,1644
1393,5,1800
1394,5,1957
1395,5,2113
1396,5,2269
1397,5,2425
1398,5,2581
1399,5,2737
1400,5,2893
1401,5,3049
1402,5,3206
1403,5,3362
1404,5,3518
1405,5,3674
1406,5,3830
1407,5,4455
1408,5,44
1409,5,122
1410,5,200
1411,5,278
1412,5,356
1413,5,434
1414,5,512
1415,5,590
1416,5,669
1417,5,747
1418,5,825
1419,5,903
1420,5,981
1421,5,1059
1422,5,1137
1423,5,1215
1424,5,1293
1425,5,1371
1426,5,1449
1427,5,1527
1428,5,1605
1429,5,1683
1430,5,1761
1431,5,1839
1432,5,1918
1433,5,1996
1434,5,2074
1435,5,2152
1436,5,2230
1437,5,2308
1438,5,2386
1439,5,2464
1440,5,2542
1441,5,2620
1442,5,2698
1443,5,2776
1444,5,2854
1445,5,2932
1446,5,3010
1447,5,3088
1448,5,3167
1449,5,3245
1450,5,3323
1451,5,3401
1452,5,3479
1453,5,3557
1454,5,3635
1455,5,3713
1456,5,3791
1457,5,3869
1458,5,4416
1459,5,4494
1460,5,25
1461,5,64
1462,5,103
1463,5,142
1464,5,181
1465,5,220
1466,5,259
1467,5,298
1468,5,337
1469,5,376
1470,5,415
1471,5,454
1472,5,493
1473,5,532
1474,5,571
1475,5,610
1476,5,649
1477,5,688
1478,5,727
1479,5,766
1480,5,805
1481,5,844
1482,5,883
1483,5,922
1484,5,961
1485,5,1000
1486,5,1039
1487,5,1078
1488,5,1117
1489,5,1156
1490,5,1195
1491,5,1234
1492,5,1274
1493,5,1313
1494,5,1352
1495,5,1391
1496,5,1430
1497,5,1469
1498,5,1508
1499,5,1547
1500,5,1586
1501,5,1625
1502,5,1664
1503,5,1703
1504,5,1742
1505,5,1781
1506,5,1820
1507,5,1859
1508,5,1898
1509,5,1937
1510,5,1976
1511,5,2015
1512,5,2054
1513,5,2093
1514,5,2132
1515,5,2171
1516,5,2210
1517,5,2249
1518,5,2288
1519,5,2327
1520,5,2366
1521,5,2405
1522,5,2444
1523,5,2483
1524,5,2523
1525,5,2562
1526,5,2601
1527,5,2640
1528,5,2679
1529,5,2718
1530,5,2757
1531,5,2796
1532,5,2835
1533,5,2874
1534,5,2913
1535,5,2952
1536,5,2991
1537,5,3030
1538,5,3069
1539,5,3108
1540,5,3147
1541,5,3186
1542,5,3225
1543,5,3264
1544,5,3303
1545,5,3342
1546,5,3381
1547,5,3420
1548,5,3459
1549,5,3498
1550,5,3537
1551,5,3576
1552,5,3772
1553,5,3811
1554,5,3850
1555,5,3889
1556,5,3928
1557,5,3967
1558,5,4006
1559,5,4045
1560,5,4084
1561,5,4123
1562,5,4162
1563,5,15
1564,5,34
1565,5,54
1566,5,73
1567,5,93
1568,5,112
1569,5,132
1570,5,151
1571,5,171
1572,5,190
1573,5,210
1574,5,229
1575,5,249
1576,5,268
1577,5,288
1578,5,307
1579,5,327
1580,5,347
1581,5,366
1582,5,386
1583,5,405
1584,5,425
1585,5,444
1586,5,464
1587,5,483
1588,5,503
1589,5,522
1590,5,542
1591,5,561
1592,5,581
1593,5,600
1594,5,620
1595,5,639
1596,5,659
1597,5,678
1598,5,698
1599,5,717
1600,5,737
1601,5,756
1602,5,776
1603,5,795
1604,5,815
1605,5,834
1606,5,854
1607,5,873
1608,5,893
1609,5,912
1610,5,932
1611,5,952
1612,5,971
1613,5,991
1614,5,1010
1615,5,1030
1616,5,1049
1617,5,1069
1618,5,1088
1619,5,1108
1620,5,1127
1621,5,1147
1622,5,1166
1623,5,1186
1624,5,1205
1625,5,1225
1626,5,1244
1627,5,1264
1628,5,1283
1629,5,1303
1630,5,1322
1631,5,1342
1632,5,1361
1633,5,1381
1634,5,1400
1635,5,1420
1636,5,1439
1637,5,1459
1638,5,1478
1639,6,2503
1640,6,1255
1641,6,630
1642,6,1879
1643,6,3128
1644,6,318
1645,6,943
1646,6,1567
1647,6,2191
1648,6,2816
1649,6,3440
1650,6,162
1651,6,474
1652,6,786
1653,6,1099
1654,6,1411
1655,6,1723
1656,6,2035
1657,6,2347
1658,6,2660
1659,6,2972
1660,6,3284
1661,6,3596
1662,6,4221
1663,6,84
1664,6,240
1665,6,396
1666,6,552
1667,6,708
1668,6,865
1669,6,1021
1670,6,1177
1671,6,1333
1672,6,1489
1673,6,1645
1674,6,1801
1675,6,1957
1676,6,2113
1677,6,2269
1678,6,2425
1679,6,2582
1680,6,2738
1681,6,2894
1682,6,3050
1683,6,3206
1684,6,3362
1685,6,3518
1686,6,3674
1687,6,4299
1688,6,45
1689,6,123
1690,6,201
1691,6,279
1692,6,357
1693,6,435
1694,6,513
1695,6,591
1696,6,669
1697,6,747
1698,6,825
1699,6,904
1700,6,982
1701,6,1060
1702,6,1138
1703,6,1216
1704,6,1294
1705,6,1372
1706,6,1450
1707,6,1528
1708,6,1606
1709,6,1684
1710,6,1762
1711,6,1840
1712,6,1918
1713,6,1996
1714,6,2074
1715,6,2152
1716,6,2230
1717,6,2308
1718,6,2386
1719,6,2464
1720,6,2543
1721,6,2621
1722,6,2699
1723,6,2777
1724,6,2855
1725,6,2933
1726,6,3011
1727,6,3089
1728,6,3167
1729,6,3245
1730,6,3323
1731,6,3401
1732,6,3479
1733,6,3557
1734,6,3635
1735,6,3713
1736,6,4182
1737,6,4260
1738,6,4338
1739,6,26
1740,6,65
1741,6,104
1742,6,143
1743,6,182
1744,6,221
1745,6,260
1746,6,299
1747,6,338
1748,6,377
1749,6,416
1750,6,455
1751,6,494
1752,6,533
1753,6,572
1754,6,611
1755,6,650
1756,6,689
1757,6,728
1758,6,767
1759,6,806
1760,6,845
1761,6,884
1762,6,923
1763,6,962
1764,6,1001
1765,6,1040
1766,6,1079
1767,6,1118
1768,6,1157
1769,6,1196
1770,6,1235
1771,6,1274
1772,6,1313
1773,6,1352
1774,6,1391
1775,6,1430
1776,6,1469
1777,6,1508
1778,6,1547
1779,6,1586
1780,6,1625
1781,6,1664
1782,6,1704
1783,6,1743
1784,6,1782
1785,6,1821
1786,6,1860
1787,6,1899
1788,6,1938
1789,6,1977
1790,6,2016
1791,6,2055
1792,6,2094
1793,6,2133
1794,6,2172
1795,6,2211
1796,6,2250
1797,6,2289
1798,6,2328
1799,6,2367
1800,6,2406
1801,6,2445
1802,6,2484
1803,6,2523
1804,6,2562
1805,6,2601
1806,6,2640
1807,6,2679
1808,6,2718
1809,6,2757
1810,6,2796
1811,6,2835
1812,6,2874
1813,6,2913
1814,6,2952
1815,6,2991
1816,6,3030
1817,6,3069
1818,6,3108
1819,6,3147
1820,6,3186
1821,6,3225
1822,6,3264
1823,6,3303
1824,6,3343
1825,6,3382
1826,6,3421
1827,6,3460
1828,6,3499
1829,6,3538
1830,6,3577
1831,6,3616
1832,6,3655
1833,6,3694
1834,6,3733
1835,6,3772
1836,6,3811
1837,6,3850
1838,6,3889
1839,6,3928
1840,6,3967
1841,6,16
1842,6,35
1843,6,55
1844,6,74
1845,6,94
1846,6,113
1847,6,133
1848,6,152
1849,6,172
1850,6,191
1851,6,211
1852,6,230
1853,6,250
1854,6,269
1855,6,289
1856,6,308
1857,6,328
1858,6,347
1859,6,367
1860,6,386
1861,6,406
1862,6,426
1863,6,445
1864,6,465
1865,6,484
1866,6,504
1867,6,523
1868,6,543
1869,6,562
1870,6,582
1871,6,601
1872,6,621
1873,6,640
1874,6,660
1875,6,679
1876,6,699
1877,6,718
1878,6,738
1879,6,757
1880,6,777
1881,6,796
1882,6,816
1883,6,835
1884,6,855
1885,6,874
1886,6,894
1887,6,913
1888,6,933
1889,6,952
1890,6,972
1891,6,991
1892,6,1011
1893,6,1030
1894,6,1050
1895,6,1069
1896,6,1089
1897,6,1108
1898,6,1128
1899,6,1147
1900,6,1167
1901,6,1186
1902,6,1206
1903,6,1225
1904,6,1245
1905,6,1265
1906,6,1284
1907,6,1304
1908,6,1323
1909,6,1343
1910,6,1362
1911,6,1382
1912,7,2504
1913,7,1256
1914,7,3753
1915,7,631
1916,7,1880
1917,7,3128
1918,7,319
1919,7,943
1920,7,1568
1921,7,2192
1922,7,2816
1923,7,3440
1924,7,4065
1925,7,163
1926,7,475
1927,7,787
1928,7,1099
1929,7,1412
1930,7,1724
1931,7,2036
1932,7,2348
1933,7,2660
1934,7,2972
1935,7,3284
1936,7,3909
1937,7,4221
1938,7,85
1939,7,241
1940,7,397
1941,7,553
1942,7,709
1943,7,865
1944,7,1021
1945,7,1177
1946,7,1334
1947,7,1490
1948,7,1646
1949,7,1802
1950,7,1958
