id,personId1,personId2
157,1,577
158,1,597
159,1,616
160,1,636
161,1,655
162,1,675
163,1,694
164,1,714
165,1,733
166,1,753
167,1,772
168,1,792
169,1,812
170,1,831
171,1,851
172,1,870
173,1,890
174,1,909
175,1,929
176,1,948
177,1,968
178,1,987
179,1,1007
180,1,1026
181,1,1046
182,1,1065
183,1,1085
184,1,1105
185,1,1124
186,1,1144
187,1,1163
188,1,1183
189,1,1202
190,1,1222
191,1,1241
192,1,1261
193,1,1280
194,1,1300
195,1,1319
196,1,1339
197,1,1358
198,1,1378
199,1,1397
200,1,1417
201,1,1437
202,1,1456
203,1,1476
204,1,1495
205,1,1515
206,1,1534
207,1,1554
208,1,1573
209,1,1593
210,1,1612
211,1,1632
212,1,1651
213,1,1671
214,1,1690
215,1,1710
216,1,1730
217,1,1749
218,1,1769
219,1,1788
220,1,1808
221,1,1827
222,1,1847
223,1,1866
224,1,1886
225,1,1905
226,1,1925
227,1,1944
228,1,1964
229,1,1983
230,1,2003
231,1,2022
232,1,2042
233,1,2062
234,1,2081
235,1,2101
236,1,2120
237,1,2140
238,1,2159
239,1,2179
240,1,2198
241,1,2218
242,1,2237
243,1,2257
244,1,2276
245,1,2296
246,1,2315
247,1,2335
248,1,2355
249,1,2374
250,1,2394
251,1,2413
252,1,2433
253,1,2452
254,1,2472
255,1,2491
256,1,6
257,1,16
258,1,25
259,1,35
260,1,45
261,1,55
262,1,64
263,1,74
264,1,84
265,1,94
266,1,104
267,1,113
268,1,123
269,1,133
270,1,143
271,1,152
272,1,162
273,1,172
274,1,182
275,1,191
276,1,201
277,1,211
278,1,221
279,1,230
280,1,240
281,1,250
282,1,260
283,1,270
284,1,279
285,1,289
286,1,299
287,1,309
288,1,318
289,1,328
290,1,338
291,1,348
292,1,357
293,1,367
294,1,377
295,1,387
296,1,397
297,1,406
298,1,416
299,1,426
300,1,436
301,1,445
302,1,455
303,1,465
304,1,475
305,2,1251
306,2,627
307,2,1876
308,2,314
309,2,939
310,2,1564
311,2,158
312,2,471
313,2,783
314,2,1095
315,2,1408
316,2,1720
317,2,2032
318,2,80
319,2,236
320,2,392
321,2,549
322,2,705
323,2,861
324,2,1017
325,2,1173
326,2,1330
327,2,1486
328,2,1642
329,2,1798
330,2,1954
331,2,2111
332,2,41
333,2,119
334,2,197
335,2,275
336,2,353
337,2,432
338,2,510
339,2,588
340,2,666
341,2,744
342,2,822
343,2,900
344,2,978
345,2,1056
346,2,1134
347,2,1212
348,2,1291
349,2,1369
350,2,1447
351,2,1525
352,2,1603
353,2,1681
354,2,1759
355,2,1837
356,2,1915
357,2,1993
358,2,2071
359,2,2150
360,2,22
361,2,61
362,2,100
363,2,139
364,2,178
365,2,217
366,2,256
367,2,295
368,2,334
369,2,373
370,2,412
371,2,451
372,2,490
373,2,529
374,2,568
375,2,607
376,2,646
377,2,685
378,2,724
379,2,763
380,2,802
381,2,842
382,2,881
383,2,920
384,2,959
385,2,998
386,2,1037
387,2,1076
388,2,1115
389,2,1154
390,2,1193
391,2,1232
392,2,1271
393,2,1310
394,2,1349
395,2,1388
396,2,1427
397,2,1466
398,2,1505
399,2,1544
400,2,1583
401,2,1622
402,2,1661
403,2,1701
404,2,1740
405,2,1779
406,2,1818
407,2,1857
408,2,1896
409,2,1935
410,2,1974
411,2,2013
412,2,2052
413,2,2091
414,2,2130
415,2,12
416,2,31
417,2,51
418,2,70
419,2,90
420,2,109
421,2,129
422,2,148
423,2,168
424,2,187
425,2,207
426,2,227
427,2,246
428,2,266
429,2,285
430,2,305
431,2,324
432,2,344
433,2,363
434,2,383
435,2,402
436,2,422
437,2,441
438,2,461
439,2,480
440,2,500
441,2,519
442,2,539
443,2,558
444,2,578
445,2,597
446,2,617
447,2,637
448,2,656
449,2,676
450,2,695
451,2,715
452,2,734
453,2,754
454,2,773
455,2,793
456,2,812
457,2,832
458,2,851
459,2,871
460,2,890
461,2,910
462,2,929
463,2,949
464,2,968
465,2,988
466,2,1007
467,2,1027
468,2,1047
469,2,1066
470,2,1086
471,2,1105
472,2,1125
473,2,1144
474,2,1164
475,2,1183
476,2,1203
477,2,1222
478,2,1242
479,2,1261
480,2,1281
481,2,1300
482,2,1320
483,2,1339
484,2,1359
485,2,1378
486,2,1398
487,2,1417
488,2,1437
489,2,1456
490,2,1476
491,2,1496
492,2,1515
493,2,1535
494,2,1554
495,2,1574
496,2,1593
497,2,1613
498,2,1632
499,2,1652
500,2,1671
501,2,1691
502,2,1710
503,2,1730
504,2,1749
505,2,1769
506,2,1788
507,2,1808
508,2,1827
509,2,1847
510,2,1866
511,2,1886
512,2,1906
513,2,1925
514,2,1945
515,2,1964
516,2,1984
517,2,2003
518,2,2023
519,2,2042
520,2,2062
521,2,2081
522,2,2101
523,2,2120
524,2,2140
525,2,2316
526,2,7
527,2,17
528,2,26
529,2,36
530,2,46
531,2,56
532,2,65
533,2,75
534,2,85
535,2,95
536,2,104
537,2,114
538,2,124
539,2,134
540,2,144
541,2,153
542,2,163
543,2,173
544,2,183
545,2,192
546,2,202
547,2,212
548,2,222
549,2,231
550,2,241
551,2,251
552,2,261
553,2,270
554,2,280
555,2,290
556,2,300
557,2,309
558,2,319
559,2,329
560,2,339
561,2,349
562,2,358
563,2,368
564,2,378
565,2,388
566,2,397
567,2,407
568,2,417
569,2,427
570,2,436
571,2,446
572,2,456
573,2,466
574,2,475
575,2,485
576,2,495
577,2,505
578,2,514
579,2,524
580,2,534
581,2,544
582,2,554
583,2,563
584,2,573
585,2,583
586,2,593
587,2,602
588,2,612
589,2,622
590,2,632
591,3,1252
592,3,628
593,3,1877
594,3,315
595,3,940
596,3,1564
597,3,159
598,3,471
599,3,784
600,3,1096
601,3,1408
602,3,1720
603,3,2033
604,3,81
605,3,237
606,3,393
607,3,549
608,3,706
609,3,862
610,3,1018
611,3,1174
612,3,1330
613,3,1486
614,3,1642
615,3,1798
616,3,1955
617,3,2111
618,3,42
619,3,120
620,3,198
621,3,276
622,3,354
623,3,432
624,3,510
625,3,588
626,3,667
627,3,745
628,3,823
629,3,901
630,3,979
631,3,1057
632,3,1135
633,3,1213
634,3,1291
635,3,1369
636,3,1447
637,3,1525
638,3,1603
639,3,1681
640,3,1759
641,3,1837
642,3,1916
643,3,1994
644,3,2072
645,3,23
646,3,62
647,3,101
648,3,140
649,3,179
650,3,218
651,3,257
652,3,296
653,3,335
654,3,374
655,3,413
656,3,452
657,3,491
658,3,530
659,3,569
660,3,608
661,3,647
662,3,686
663,3,725
664,3,764
665,3,803
666,3,842
667,3,881
668,3,920
669,3,959
670,3,998
671,3,1037
672,3,1076
673,3,1115
674,3,1154
675,3,1193
676,3,1232
677,3,1272
678,3,1311
679,3,1350
680,3,1389
681,3,1428
682,3,1467
683,3,1506
684,3,1545
685,3,1584
686,3,1623
687,3,1662
688,3,1701
689,3,1740
690,3,1779
691,3,1818
692,3,1857
693,3,1896
694,3,1935
695,3,1974
696,3,13
697,3,32
698,3,52
699,3,71
700,3,91
701,3,110
702,3,130
703,3,149
704,3,169
705,3,188
706,3,208
707,3,227
708,3,247
709,3,266
710,3,286
711,3,305
712,3,325
713,3,345
714,3,364
715,3,384
716,3,403
717,3,423
718,3,442
719,3,462
720,3,481
721,3,501
722,3,520
723,3,540
724,3,559
725,3,579
726,3,598
727,3,618
728,3,637
729,3,657
730,3,676
731,3,696
732,3,715
733,3,735
734,3,754
735,3,774
736,3,793
737,3,813
738,3,832
739,3,852
740,3,871
741,3,891
742,3,910
743,3,930
744,3,950
745,3,969
746,3,989
747,3,1008
748,3,1028
749,3,1047
750,3,1067
751,3,1086
752,3,1106
753,3,1125
754,3,1145
755,3,1164
756,3,1184
757,3,1203
758,3,1223
759,3,1242
760,3,1262
761,3,1281
762,3,1301
763,3,1320
764,3,1340
765,3,1359
766,3,1379
767,3,1398
768,3,1418
769,3,1437
770,3,1457
771,3,1476
772,3,1496
773,3,1515
774,3,1535
775,3,1554
776,3,1574
777,3,1594
778,3,1613
779,3,1633
780,3,1652
781,3,1672
782,3,1691
783,3,1711
784,3,1730
785,3,1750
786,3,1769
787,3,1789
788,3,1808
789,3,1828
790,3,1847
791,3,1867
792,3,1886
793,3,1906
794,3,1925
795,3,1945
796,3,1964
797,3,1984
798,3,2023
799,3,2199
800,3,2238
801,3,2277
802,3,8
803,3,18
804,3,27
805,3,37
806,3,47
807,3,57
808,3,66
809,3,76
810,3,86
811,4,1252
812,4,628
813,4,1877
814,4,316
815,4,940
816,4,1565
817,4,160
818,4,472
819,4,784
820,4,1096
821,4,1409
822,4,1721
823,4,2033
824,4,82
825,4,238
826,4,394
827,4,550
828,4,706
829,4,862
830,4,1018
831,4,1174
832,4,1331
833,4,1487
834,4,1643
835,4,1799
836,4,1955
837,4,43
838,4,121
839,4,199
840,4,277
841,4,355
842,4,433
843,4,511
844,4,589
845,4,667
846,4,745
847,4,823
848,4,901
849,4,979
850,4,1057
851,4,1135
852,4,1213
853,4,1292
854,4,1370
855,4,1448
856,4,1526
857,4,1604
858,4,1682
859,4,1760
860,4,1838
861,4,1916
862,4,1994
863,4,2072
864,4,24
865,4,63
866,4,102
867,4,141
868,4,180
869,4,219
870,4,258
871,4,297
872,4,336
873,4,375
874,4,414
875,4,453
876,4,492
877,4,531
878,4,570
879,4,609
880,4,648
881,4,687
882,4,726
883,4,765
884,4,804
885,4,843
886,4,882
887,4,921
888,4,960
889,4,999
890,4,1038
891,4,1077
892,4,1116
893,4,1155
894,4,1194
895,4,1233
896,4,1272
897,4,1311
898,4,1350
899,4,1389
900,4,1428
901,4,1467
902,4,1506
903,4,1545
904,4,1584
905,4,1623
906,4,1662
907,4,1701
908,4,1740
909,4,1779
910,4,1818
911,4,1857
912,4,14
913,4,33
914,4,53
915,4,72
916,4,92
917,4,111
918,4,131
919,4,150
920,4,170
921,4,189
922,4,209
923,4,228
924,4,248
925,4,267
926,4,287
927,4,306
928,4,326
929,4,345
930,4,365
931,4,384
932,4,404
933,4,423
934,4,443
935,4,462
936,4,482
937,4,501
938,4,521
939,4,540
940,4,560
941,4,579
942,4,599
943,4,618
944,4,638
945,4,658
946,4,677
947,4,697
948,4,716
949,4,736
950,4,755
951,4,775
952,4,794
953,4,814
954,4,833
955,4,853
956,4,872
957,4,892
958,4,911
959,4,931
960,4,950
961,4,970
962,4,989
963,4,1009
964,4,1028
965,4,1048
966,4,1067
967,4,1087
968,4,1106
969,4,1126
970,4,1145
971,4,1165
972,4,1184
973,4,1204
974,4,1223
975,4,1243
976,4,1262
977,4,1282
978,4,1301
979,4,1321
980,4,1340
981,4,1360
982,4,1379
983,4,1399
984,4,1418
985,4,1438
986,4,1457
987,4,1477
988,4,1496
989,4,1516
990,4,1535
991,4,1555
992,4,1574
993,4,1594
994,4,1613
995,4,1633
996,4,1652
997,4,1672
998,4,1691
999,4,1711
1000,4,1730
1001,4,1750
1002,4,1769
1003,4,1789
1004,4,1828
1005,4,1867
1006,4,1887
1007,4,1906
1008,4,1926
1009,4,1945
1010,4,1965
1011,4,2004
1012,4,2043
1013,4,2082
1014,4,2121
1015,4,2160
1016,4,9
1017,4,19
1018,4,28
1019,4,38
1020,4,48
1021,4,58
1022,4,67
1023,4,77
1024,5,1253
1025,5,629
1026,5,1877
1027,5,317
1028,5,941
1029,5,1565
1030,5,161
1031,5,473
1032,5,785
1033,5,1097
1034,5,1409
1035,5,1721
1036,5,83
1037,5,239
1038,5,395
1039,5,551
1040,5,707
1041,5,863
1042,5,1019
1043,5,1175
1044,5,1331
1045,5,1487
1046,5,1643
1047,5,1799
1048,5,1955
1049,5,44
1050,5,122
1051,5,200
1052,5,278
1053,5,356
1054,5,434
1055,5,512
1056,5,590
1057,5,668
1058,5,746
1059,5,824
1060,5,902
1061,5,980
1062,5,1058
1063,5,1136
1064,5,1214
1065,5,1292
1066,5,1370
1067,5,1448
1068,5,1526
1069,5,1604
1070,5,1682
1071,5,1760
1072,5,1838
1073,5,1916
1074,5,25
1075,5,64
1076,5,103
1077,5,142
1078,5,181
1079,5,220
1080,5,259
1081,5,298
1082,5,337
1083,5,376
1084,5,415
1085,5,454
1086,5,493
1087,5,532
1088,5,571
1089,5,610
1090,5,649
1091,5,688
1092,5,727
1093,5,766
1094,5,805
1095,5,844
1096,5,883
1097,5,922
1098,5,961
1099,5,1000
1100,5,1039
1101,5,1078
1102,5,1117
1103,5,1156
1104,5,1195
1105,5,1234
1106,5,1273
1107,5,1312
1108,5,1351
1109,5,1390
1110,5,1429
1111,5,1468
1112,5,1507
1113,5,1546
1114,5,1585
1115,5,1624
1116,5,1663
1117,5,1702
1118,5,1741
1119,5,1780
1120,5,1819
1121,5,1858
1122,5,1897
1123,5,1936
1124,5,1975
1125,5,2014
1126,5,2053
1127,5,2092
1128,5,2131
1129,5,2170
1130,5,2209
1131,5,2248
1132,5,2287
1133,5,2326
1134,5,2365
1135,5,2404
1136,5,2443
1137,5,2482
1138,5,15
1139,5,34
1140,5,54
1141,5,73
1142,5,93
1143,5,112
1144,5,132
1145,5,151
1146,5,171
1147,5,190
1148,5,210
1149,5,229
1150,5,249
1151,5,268
1152,5,288
1153,5,307
1154,5,327
1155,5,346
1156,5,366
1157,5,385
1158,5,405
1159,5,424
1160,5,444
1161,5,463
1162,5,483
1163,5,502
1164,5,522
1165,5,541
1166,5,561
1167,5,580
1168,5,600
1169,5,619
1170,5,639
1171,5,658
1172,5,678
1173,5,697
1174,5,717
1175,5,736
1176,5,756
1177,5,775
1178,5,795
1179,5,814
1180,5,834
1181,5,853
1182,5,873
1183,5,892
1184,5,912
1185,5,931
1186,5,951
1187,5,970
1188,5,990
1189,5,1009
1190,5,1029
1191,5,1048
1192,5,1068
1193,5,1087
1194,5,1107
1195,5,1126
1196,5,1146
1197,5,1165
1198,5,1185
1199,5,1204
1200,5,1224
1201,5,1243
1202,5,1263
1203,5,1282
1204,5,1302
1205,5,1321
1206,5,1341
1207,5,1360
1208,5,1380
1209,5,1399
1210,5,1419
1211,5,1438
1212,5,1458
1213,5,1477
1214,5,1497
1215,5,1516
1216,5,1536
1217,5,1555
1218,5,1575
1219,5,1594
1220,5,1614
1221,5,1633
1222,6,1253
1223,6,630
1224,6,318
1225,6,942
1226,6,1565
1227,6,162
1228,6,474
1229,6,786
1230,6,1098
1231,6,1409
1232,6,1721
1233,6,84
1234,6,240
1235,6,396
1236,6,552
1237,6,708
1238,6,864
1239,6,1020
1240,6,1176
1241,6,1331
1242,6,1487
1243,6,1643
1244,6,1799
1245,6,45
1246,6,123
1247,6,201
1248,6,279
1249,6,357
1250,6,435
1251,6,513
1252,6,591
1253,6,669
1254,6,747
1255,6,825
1256,6,903
1257,6,981
1258,6,1059
1259,6,1137
1260,6,1215
1261,6,1292
1262,6,1370
1263,6,1448
1264,6,1526
1265,6,1604
1266,6,1682
1267,6,1760
1268,6,1838
1269,6,25
1270,6,64
1271,6,103
1272,6,142
1273,6,181
1274,6,220
1275,6,259
1276,6,298
1277,6,337
1278,6,376
1279,6,415
1280,6,454
1281,6,493
1282,6,532
1283,6,571
1284,6,610
1285,6,649
1286,6,688
1287,6,727
1288,6,766
1289,6,805
1290,6,844
1291,6,883
1292,6,922
1293,6,961
1294,6,1000
1295,6,1039
1296,6,1078
1297,6,1117
1298,6,1156
1299,6,1195
1300,6,1234
1301,6,1273
1302,6,1312
1303,6,1351
1304,6,1390
1305,6,1429
1306,6,1468
1307,6,1507
1308,6,1546
1309,6,1585
1310,6,1624
1311,6,1663
1312,6,1702
1313,6,1741
1314,6,1780
1315,6,1819
1316,6,1858
1317,6,1897
1318,6,1936
1319,6,1975
1320,6,2014
1321,6,2053
1322,6,2092
1323,6,2131
1324,6,16
1325,6,35
1326,6,55
1327,6,74
1328,6,94
1329,6,113
1330,6,133
1331,6,152
1332,6,172
1333,6,191
1334,6,211
1335,6,230
1336,6,250
1337,6,269
1338,6,289
1339,6,308
1340,6,328
1341,6,347
1342,6,367
1343,6,386
1344,6,406
1345,6,425
1346,6,445
1347,6,464
1348,6,484
1349,6,503
1350,6,523
1351,6,542
1352,6,562
1353,6,581
1354,6,601
1355,6,620
1356,6,639
1357,6,659
1358,6,678
1359,6,698
1360,6,717
1361,6,737
1362,6,756
1363,6,776
1364,6,795
1365,6,815
1366,6,834
1367,6,854
1368,6,873
1369,6,893
1370,6,912
1371,6,932
1372,6,951
1373,6,971
1374,6,990
1375,6,1010
1376,6,1029
1377,6,1049
1378,6,1068
1379,6,1088
1380,6,1107
1381,6,1127
1382,6,1146
1383,6,1166
1384,6,1185
1385,6,1205
1386,6,1224
1387,6,1244
1388,6,1263
1389,6,1283
1390,6,1302
1391,6,1322
1392,6,1341
1393,6,1361
1394,6,1380
1395,6,1400
1396,6,1419
1397,6,1439
1398,6,1458
1399,6,1478
1400,6,1497
1401,6,1517
1402,6,1536
1403,6,1556
1404,6,1575
1405,6,1595
1406,6,1614
1407,6,1634
1408,6,1653
1409,6,1673
1410,6,1692
1411,6,1712
1412,6,1731
1413,6,1751
1414,6,1770
1415,6,1790
1416,6,1809
1417,6,1829
1418,7,1254
1419,7,631
1420,7,1878
1421,7,319
1422,7,942
1423,7,1566
1424,7,163
1425,7,475
1426,7,786
1427,7,1098
1428,7,1410
1429,7,1722
1430,7,85
1431,7,241
1432,7,397
1433,7,553
1434,7,708
1435,7,864
1436,7,1020
1437,7,1176
1438,7,1332
1439,7,1488
1440,7,1644
1441,7,1800
1442,7,46
1443,7,124
1444,7,202
1445,7,280
1446,7,358
1447,7,436
1448,7,514
1449,7,592
1450,7,669
1451,7,747
1452,7,825
1453,7,903
1454,7,981
1455,7,1059
1456,7,1137
1457,7,1215
1458,7,1293
1459,7,1371
1460,7,1449
1461,7,1527
1462,7,1605
1463,7,1683
1464,7,1761
1465,7,1839
1466,7,26
1467,7,65
1468,7,104
1469,7,143
1470,7,182
1471,7,221
1472,7,260
1473,7,299
1474,7,338
1475,7,377
1476,7,416
1477,7,455
1478,7,494
1479,7,533
1480,7,572
1481,7,611
1482,7,650
1483,7,689
1484,7,728
1485,7,767
1486,7,806
1487,7,845
1488,7,884
1489,7,923
1490,7,962
1491,7,1001
1492,7,1040
1493,7,1079
1494,7,1118
1495,7,1157
1496,7,1196
1497,7,1235
1498,7,1273
1499,7,1312
1500,7,1351
1501,7,1390
1502,7,1429
1503,7,1468
1504,7,1507
1505,7,1546
1506,7,1585
1507,7,1624
1508,7,1663
1509,7,1702
1510,7,1741
1511,7,1780
1512,7,1819
1513,7,1858
1514,7,1897
1515,7,1936
1516,7,1975
1517,7,17
1518,7,36
1519,7,56
1520,7,75
1521,7,95
1522,7,114
1523,7,134
1524,7,153
1525,7,173
1526,7,192
1527,7,212
1528,7,231
1529,7,251
1530,7,270
1531,7,290
1532,7,309
1533,7,328
1534,7,348
1535,7,367
1536,7,387
1537,7,406
1538,7,426
1539,7,445
1540,7,465
1541,7,484
1542,7,504
1543,7,523
1544,7,543
1545,7,562
1546,7,582
1547,7,601
1548,7,621
1549,7,640
1550,7,660
1551,7,679
1552,7,699
1553,7,718
1554,7,738
1555,7,757
1556,7,777
1557,7,796
1558,7,816
1559,7,835
1560,7,855
1561,7,874
1562,7,894
1563,7,913
1564,7,933
1565,7,952
1566,7,971
1567,7,991
1568,7,1010
1569,7,1030
1570,7,1049
1571,7,1069
1572,7,1088
1573,7,1108
1574,7,1127
1575,7,1147
1576,7,1166
1577,7,1186
1578,7,1205
1579,7,1225
1580,7,1244
1581,7,1264
1582,7,1283
1583,7,1303
1584,7,1322
1585,7,1342
1586,7,1361
1587,7,1381
1588,7,1400
1589,7,1420
1590,7,1439
1591,7,1459
1592,7,1478
1593,7,1498
1594,7,1517
1595,7,1537
1596,7,1556
1597,7,1575
1598,7,1595
1599,7,1614
1600,7,1634
1601,7,1653
1602,7,1673
1603,7,1692
1604,7,1712
1605,8,1254
1606,8,631
1607,8,1878
1608,8,320
1609,8,943
1610,8,1566
1611,8,164
1612,8,475
1613,8,787
1614,8,1099
1615,8,1410
1616,8,1722
1617,8,2034
1618,8,86
1619,8,242
1620,8,398
1621,8,553
1622,8,709
1623,8,865
1624,8,1021
1625,8,1177
1626,8,1332
1627,8,1488
1628,8,1644
1629,8,1800
1630,8,1956
1631,8,47
1632,8,125
1633,8,203
1634,8,281
1635,8,359
1636,8,436
1637,8,514
1638,8,592
1639,8,670
1640,8,748
1641,8,826
1642,8,904
1643,8,982
1644,8,1060
1645,8,1138
1646,8,1216
1647,8,1293
1648,8,1371
1649,8,1449
1650,8,1527
1651,8,1605
1652,8,1683
1653,8,1761
1654,8,1839
1655,8,1917
1656,8,1995
1657,8,2073
1658,8,27
1659,8,66
1660,8,105
1661,8,144
1662,8,183
1663,8,222
1664,8,261
1665,8,300
1666,8,339
1667,8,378
1668,8,417
1669,8,456
1670,8,495
1671,8,534
1672,8,573
1673,8,612
1674,8,651
1675,8,690
1676,8,729
1677,8,768
1678,8,807
1679,8,845
1680,8,884
1681,8,923
1682,8,962
1683,8,1001
1684,8,1040
1685,8,1079
1686,8,1118
1687,8,1157
1688,8,1196
1689,8,1235
1690,8,1274
1691,8,1313
1692,8,1352
1693,8,1391
1694,8,1430
1695,8,1469
1696,8,1508
1697,8,1547
1698,8,1586
1699,8,1625
1700,8,1664
1701,8,1702
1702,8,1741
1703,8,1780
1704,8,18
1705,8,37
1706,8,57
1707,8,76
1708,8,96
1709,8,115
1710,8,135
1711,8,154
1712,8,174
1713,8,193
1714,8,213
1715,8,232
1716,8,251
1717,8,271
1718,8,290
1719,8,310
1720,8,329
1721,8,349
1722,8,368
1723,8,388
1724,8,407
1725,8,427
1726,8,446
1727,8,466
1728,8,485
1729,8,505
1730,8,524
1731,8,544
1732,8,563
1733,8,583
1734,8,602
1735,8,622
1736,8,641
1737,8,660
1738,8,680
1739,8,699
1740,8,719
1741,8,738
1742,8,758
1743,8,777
1744,8,797
1745,8,816
1746,8,836
1747,8,855
1748,8,875
1749,8,894
1750,8,914
1751,8,933
1752,8,953
1753,8,972
1754,8,992
1755,8,1011
1756,8,1031
1757,8,1050
1758,8,1069
1759,8,1089
1760,8,1108
1761,8,1128
1762,8,1147
1763,8,1167
1764,8,1186
1765,8,1206
1766,8,1225
1767,8,1245
1768,8,1264
1769,8,1284
1770,8,1303
1771,8,1323
1772,8,1342
1773,8,1362
1774,8,1381
1775,8,1401
1776,8,1420
1777,8,1440
1778,8,1459
1779,8,1478
1780,8,1498
1781,8,1517
1782,8,1537
1783,8,1556
1784,8,1576
1785,8,1595
1786,8,1615
1787,9,1255
1788,9,632
1789,9,1878
1790,9,321
1791,9,944
1792,9,1567
1793,9,2190
1794,9,165
1795,9,476
1796,9,788
1797,9,1099
1798,9,1411
1799,9,1722
1800,9,2034
1801,9,87
1802,9,243
1803,9,398
1804,9,554
1805,9,710
1806,9,866
1807,9,1021
1808,9,1177
1809,9,1333
1810,9,1489
1811,9,1644
1812,9,1800
1813,9,1956
1814,9,2112
1815,9,48
1816,9,126
1817,9,204
1818,9,282
1819,9,359
1820,9,437
1821,9,515
1822,9,593
1823,9,671
1824,9,749
1825,9,827
1826,9,905
1827,9,982
1828,9,1060
1829,9,1138
1830,9,1216
1831,9,1294
1832,9,1372
1833,9,1450
1834,9,1528
1835,9,1605
1836,9,1683
1837,9,1761
1838,9,1839
1839,9,1917
1840,9,1995
1841,9,2073
1842,9,2151
1843,9,28
1844,9,67
1845,9,106
1846,9,145
1847,9,184
1848,9,223
1849,9,262
1850,9,301
1851,9,340
1852,9,379
1853,9,418
1854,9,457
1855,9,496
1856,9,535
1857,9,574
1858,9,613
1859,9,651
1860,9,690
1861,9,729
1862,9,768
1863,9,807
1864,9,846
1865,9,885
1866,9,924
1867,9,963
1868,9,1002
1869,9,1041
1870,9,1080
1871,9,1119
1872,9,1158
1873,9,1197
1874,9,1236
1875,9,1274
1876,9,1313
1877,9,1352
1878,9,1391
1879,9,1430
1880,9,1469
1881,9,1508
1882,9,1547
1883,9,1586
1884,9,1625
1885,9,1664
1886,9,1703
1887,9,1742
1888,9,1781
1889,9,1820
1890,9,1859
1891,9,19
1892,9,38
1893,9,58
1894,9,77
1895,9,97
1896,9,116
1897,9,136
1898,9,155
1899,9,174
1900,9,194
1901,9,213
1902,9,233
1903,9,252
1904,9,272
1905,9,291
1906,9,311
1907,9,330
1908,9,350
1909,9,369
1910,9,389
1911,9,408
1912,9,428
1913,9,447
1914,9,467
1915,9,486
1916,9,505
1917,9,525
1918,9,544
1919,9,564
1920,9,583
1921,9,603
1922,9,622
1923,9,642
1924,9,661
1925,9,681
1926,9,700
1927,9,720
1928,9,739
1929,9,759
1930,9,778
1931,9,797
1932,9,817
1933,9,836
1934,9,856
1935,9,875
1936,9,895
1937,9,914
1938,9,934
1939,9,953
1940,9,973
1941,9,992
1942,9,1012
1943,9,1031
1944,9,1051
1945,9,1070
1946,9,1090
1947,9,1109
1948,9,1128
1949,9,1148
1950,9,1167
1951,9,1187
1952,9,1206
1953,9,1226
1954,9,1245
1955,9,1265
1956,9,1284
1957,9,1304
1958,10,1255
1959,10,633
1960,10,321
1961,10,944
1962,10,1567
1963,10,166
1964,10,477
1965,10,788
1966,10,1100
1967,10,1411
1968,10,1723
1969,10,88
1970,10,244
1971,10,399
1972,10,555
1973,10,711
1974,10,866
1975,10,1022
1976,10,1178
1977,10,1333
1978,10,1489
1979,10,1645
1980,10,1956
1981,10,2112
1982,10,49
1983,10,127
1984,10,205
1985,10,282
1986,10,360
1987,10,438
1988,10,516
1989,10,594
1990,10,672
1991,10,750
1992,10,827
1993,10,905
1994,10,983
1995,10,1061
1996,10,1139
1997,10,1217
1998,10,1294
1999,10,1372
2000,10,1450
2001,10,1528
2002,10,1606
2003,10,1684
2004,10,1761
2005,10,1917
2006,10,2229
